experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,split_epochs,prior_mode_name,predictions
misspec_tuned__rho0.6_block10_noise3__correlated_noise__seed2017__DIVI_p3,run_divi_misspec_robustness_tuned.py,2026-04-02T15:21:53Z,unknown,local,cpu,x86_64,synthetic_correlated_noise,rho0.6_block10_noise3,correlated_noise,200,100,3,0.1,0.9,3.0,21017,2017,DIVI,3,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.4130192334031188,0.5002047996259864,0.21951219512195125,0.68,72,0.72,0.6213697195053101,0.6952441930770874,33452.73046875,30547.73046875,2905.0,32619.12890625,4.1680121421813965,0.43599124800039135,4.995000017515849e-05,0.43454990800000814,0.0010757410004771373,0.0009185600001728744,0.0014484996933333606,450.93359375,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",random_prior,"[0 0 1 2 2 0 1 1 0 2 0 1 2 1 0 0 1 0 0 2 0 2 2 2 2 2 2 1 2 1 0 1 1 0 0 1 2
 0 0 2 2 0 2 0 0 0 2 0 1 0 0 0 1 2 0 0 1 1 1 0 0 1 2 0 0 0 0 0 0 1 1 0 0 1
 0 0 0 0 1 1 2 1 0 0 2 0 2 2 1 1 1 1 0 0 0 1 1 2 0 0 0 1 0 0 1 0 0 1 1 2 2
 1 2 1 0 0 0 0 2 0 0 0 2 0 0 0 2 1 0 0 2 0 0 0 0 0 0 2 2 1 0 0 0 0 0 0 0 1
 0 0 0 0 1 2 1 0 1 2 1 1 0 0 2 0 0 1 1 0 0 0 2 0 1 0 0 0 0 0 1 2 0 2 0 0 0
 2 0 1 0 0 0 0 2 0 2 1 1 1 2 0]"
misspec_tuned__rho0.6_block10_noise3__correlated_noise__seed2017__kmeans_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:21:53Z,unknown,local,cpu,x86_64,synthetic_correlated_noise,rho0.6_block10_noise3,correlated_noise,200,100,3,0.1,0.9,3.0,21017,2017,kmeans_oracle,nan,KMeans,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.2783387337483362,0.3304737544820893,nan,0.575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,447.2421875,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__rho0.6_block10_noise3__correlated_noise__seed2017__gmm_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:21:53Z,unknown,local,cpu,x86_64,synthetic_correlated_noise,rho0.6_block10_noise3,correlated_noise,200,100,3,0.1,0.9,3.0,21017,2017,gmm_oracle,nan,GaussianMixtureDiag,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.4034456042230901,0.4438387066650898,nan,0.66,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,447.2421875,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__rho0.6_block10_noise3__correlated_noise__seed2018__DIVI_p1,run_divi_misspec_robustness_tuned.py,2026-04-02T15:21:55Z,unknown,local,cpu,x86_64,synthetic_correlated_noise,rho0.6_block10_noise3,correlated_noise,200,100,3,0.1,0.9,3.0,21018,2018,DIVI,1,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.13628356255575833,0.17524534041686568,0.22727272727272727,0.495,78,0.78,0.674278974533081,0.7585851550102234,32463.22265625,30075.9765625,2387.24609375,31829.18359375,3.170193910598755,0.536738282999977,0.11119185400002607,0.42343827900003816,0.001126609000039025,0.0009596489999239566,0.0014114609300001273,451.92578125,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",informative_kw_llr,"[0 2 0 0 1 1 1 1 2 0 0 2 2 1 2 2 1 2 1 1 2 1 2 1 0 2 1 1 1 1 2 1 2 2 2 2 0
 0 1 1 1 0 0 0 1 0 0 2 2 1 0 0 0 2 0 1 1 0 2 0 0 1 0 2 1 1 0 0 1 0 0 1 1 2
 2 0 0 0 0 2 2 2 0 0 2 1 1 0 0 2 2 1 2 0 0 1 1 2 2 0 0 0 0 2 2 0 1 2 0 2 0
 0 2 1 2 2 0 0 1 2 0 2 0 0 0 1 1 1 1 2 0 1 2 2 2 2 2 0 0 0 2 1 0 1 1 2 0 0
 2 2 1 0 0 1 2 0 1 2 0 0 1 0 0 2 2 0 0 1 0 0 2 0 0 2 0 0 2 1 1 2 2 1 2 0 1
 1 0 0 2 2 1 1 0 1 1 1 0 0 1 0]"
misspec_tuned__rho0.6_block10_noise3__correlated_noise__seed2018__DIVI_p2,run_divi_misspec_robustness_tuned.py,2026-04-02T15:21:55Z,unknown,local,cpu,x86_64,synthetic_correlated_noise,rho0.6_block10_noise3,correlated_noise,200,100,3,0.1,0.9,3.0,21018,2018,DIVI,2,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.03444970046674078,0.044774326119172175,0.18181818181818182,0.46,100,1.0,0.6744046211242676,0.6771068572998047,33280.92578125,29765.275390625,3515.650390625,32023.400390625,6.287621974945068,0.41048380900019765,2.4060000214376487e-05,0.4090279889996964,0.0011581689996091882,0.0010110100001838873,0.001363426629998988,450.171875,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",noninformative_uniform,"[0 2 0 0 2 1 1 2 1 0 0 2 2 1 1 2 1 1 1 1 2 1 2 1 0 0 1 2 2 2 1 1 1 2 1 0 0
 0 2 2 1 2 0 2 1 2 0 1 2 1 0 0 0 2 1 1 1 0 2 2 0 2 0 0 2 2 2 0 2 0 2 1 2 2
 2 0 0 0 0 2 0 2 0 0 1 1 1 2 0 2 0 1 1 0 0 2 2 2 2 2 0 0 0 2 2 0 1 2 0 2 0
 2 2 2 2 2 0 0 0 2 0 2 2 0 0 2 1 2 1 1 0 2 1 2 2 0 2 0 0 0 2 1 0 1 2 2 0 0
 2 2 2 1 0 1 1 0 1 2 0 0 2 0 2 2 2 0 0 1 0 0 2 0 2 1 0 2 2 1 1 1 2 2 2 2 2
 1 0 0 1 2 1 2 0 2 1 2 0 2 1 0]"
misspec_tuned__rho0.6_block10_noise3__correlated_noise__seed2018__DIVI_p3,run_divi_misspec_robustness_tuned.py,2026-04-02T15:21:55Z,unknown,local,cpu,x86_64,synthetic_correlated_noise,rho0.6_block10_noise3,correlated_noise,200,100,3,0.1,0.9,3.0,21018,2018,DIVI,3,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.02495916848946871,0.03559707184056245,0.1728395061728395,0.4,71,0.71,0.6084993481636047,0.6807780861854553,33813.7890625,31050.484375,2763.3046875,32990.28515625,4.117520332336426,0.41689123900005143,3.186000003552181e-05,0.41531613899996955,0.0010900910001510056,0.001075690000106988,0.0013843871299998986,450.78125,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",random_prior,"[0 1 0 0 1 2 1 1 2 0 0 1 0 2 1 1 2 1 2 2 0 2 1 2 0 0 2 0 2 1 2 1 2 1 1 0 0
 0 0 1 2 0 0 0 2 1 0 1 1 2 0 0 0 1 2 2 2 0 1 2 0 0 0 0 1 2 1 0 2 0 0 2 2 1
 1 0 0 0 0 1 0 1 0 0 1 1 2 0 0 1 0 2 2 0 0 1 1 0 1 0 0 0 0 1 1 0 2 1 0 0 0
 0 1 1 1 1 0 0 2 0 0 0 1 0 0 1 2 2 2 1 0 2 1 1 1 0 1 0 0 0 0 2 0 2 1 1 0 2
 1 1 1 2 2 1 1 0 1 1 0 0 2 0 0 1 0 0 0 2 0 0 1 0 0 2 0 0 0 2 2 1 0 2 1 0 1
 1 0 0 1 1 2 2 0 1 2 1 0 0 2 0]"
misspec_tuned__rho0.6_block10_noise3__correlated_noise__seed2018__kmeans_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:21:55Z,unknown,local,cpu,x86_64,synthetic_correlated_noise,rho0.6_block10_noise3,correlated_noise,200,100,3,0.1,0.9,3.0,21018,2018,kmeans_oracle,nan,KMeans,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.144972040392661,0.16965607092771198,nan,0.525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.78125,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__rho0.6_block10_noise3__correlated_noise__seed2018__gmm_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:21:55Z,unknown,local,cpu,x86_64,synthetic_correlated_noise,rho0.6_block10_noise3,correlated_noise,200,100,3,0.1,0.9,3.0,21018,2018,gmm_oracle,nan,GaussianMixtureDiag,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.06576539347068894,0.0645502765043541,nan,0.515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.78125,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__rho0.6_block10_noise3__correlated_noise__seed2019__DIVI_p1,run_divi_misspec_robustness_tuned.py,2026-04-02T15:21:56Z,unknown,local,cpu,x86_64,synthetic_correlated_noise,rho0.6_block10_noise3,correlated_noise,200,100,3,0.1,0.9,3.0,21019,2019,DIVI,1,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.4394230535890382,0.46148579455481287,0.21978021978021975,0.71,81,0.81,0.6522303223609924,0.7226308584213257,32731.8125,30028.69921875,2703.11328125,31965.4375,3.8318777084350586,0.5516688920001798,0.11835170399990602,0.4315529079999578,0.0010891090005316073,0.0011384800000087125,0.0014385096933331926,450.55859375,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",informative_kw_llr,"[2 0 0 1 2 0 0 1 2 0 0 0 1 0 0 0 0 2 2 2 0 1 1 2 2 0 2 1 0 0 2 0 0 0 0 0 0
 0 0 0 2 0 2 2 0 0 0 2 2 2 1 0 2 2 1 2 2 1 0 1 2 2 2 2 2 2 1 0 2 1 1 1 2 2
 0 2 0 2 0 2 2 0 2 1 2 0 0 1 0 1 2 0 2 0 0 0 0 0 2 2 2 1 2 2 2 1 2 2 0 0 2
 0 2 2 2 0 0 0 2 0 0 0 2 0 0 0 2 1 0 1 0 0 2 2 2 0 2 0 0 2 2 0 0 0 0 0 2 0
 0 2 2 1 1 1 0 2 0 0 1 2 1 0 2 0 0 2 2 1 0 0 0 2 0 0 0 2 0 0 1 1 0 1 0 0 2
 1 0 2 0 2 2 2 2 1 2 1 2 1 1 2]"
misspec_tuned__rho0.6_block10_noise3__correlated_noise__seed2019__DIVI_p2,run_divi_misspec_robustness_tuned.py,2026-04-02T15:21:56Z,unknown,local,cpu,x86_64,synthetic_correlated_noise,rho0.6_block10_noise3,correlated_noise,200,100,3,0.1,0.9,3.0,21019,2019,DIVI,2,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.021243440714386757,0.02745266073323321,0.18181818181818182,0.44,100,1.0,0.6720123887062073,0.6727901697158813,33335.79296875,29647.4296875,3688.36328125,32116.0,6.098963260650635,0.3966016600002149,2.8899999961140566e-05,0.3949441400000069,0.0010842100000445498,0.0011405899999772373,0.0013164804666666895,450.55859375,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",noninformative_uniform,"[1 0 2 1 0 0 0 1 0 0 1 0 1 0 2 0 2 0 1 1 2 1 1 2 1 2 2 1 2 0 1 2 0 0 0 2 0
 0 0 0 2 0 2 1 0 0 2 1 0 0 2 0 0 1 2 0 0 2 2 1 2 2 0 2 2 0 2 0 0 1 1 2 0 2
 2 1 2 0 2 1 1 0 2 1 2 0 1 2 0 1 2 0 1 0 0 0 0 0 2 1 0 1 1 0 2 1 1 1 0 0 0
 0 0 2 2 1 0 0 1 2 0 0 2 0 1 0 2 0 0 1 1 0 2 0 0 0 2 0 0 0 1 1 2 0 0 0 0 0
 0 2 0 2 1 1 0 2 0 2 1 0 1 0 2 1 0 1 2 1 2 2 0 0 0 0 0 0 0 0 1 1 2 1 2 2 1
 1 2 0 2 2 0 1 1 1 2 1 2 2 2 0]"
misspec_tuned__rho0.6_block10_noise3__correlated_noise__seed2019__DIVI_p3,run_divi_misspec_robustness_tuned.py,2026-04-02T15:21:56Z,unknown,local,cpu,x86_64,synthetic_correlated_noise,rho0.6_block10_noise3,correlated_noise,200,100,3,0.1,0.9,3.0,21019,2019,DIVI,3,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.06659554170438725,0.11285833267791862,0.19047619047619047,0.47,74,0.74,0.6126068234443665,0.6842933893203735,33601.67578125,31085.75390625,2515.921875,32838.93359375,3.813718318939209,0.42150704899995617,3.158000026814989e-05,0.42006777900041925,0.001074259999768401,0.0009409600002072693,0.0014002259300013975,450.6328125,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",random_prior,"[0 0 1 2 0 0 2 0 0 2 2 2 2 2 0 2 1 1 1 1 0 1 0 0 1 0 1 0 0 2 1 1 2 0 0 0 2
 2 0 0 1 0 1 0 2 0 0 0 2 1 1 2 0 0 1 1 0 2 0 1 1 0 0 0 1 0 1 0 0 2 0 1 0 1
 1 1 2 1 0 0 2 0 1 2 1 0 0 1 0 2 1 0 1 2 0 0 2 0 0 1 0 2 1 1 0 1 1 1 0 0 0
 0 0 0 0 0 2 2 1 1 2 2 1 1 2 2 0 1 0 2 2 2 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
 0 0 1 1 2 2 0 0 0 0 2 0 1 2 0 2 2 2 1 1 0 0 2 0 0 2 1 0 2 0 1 0 0 0 1 0 1
 0 1 0 1 1 0 1 0 0 1 2 1 1 1 0]"
misspec_tuned__rho0.6_block10_noise3__correlated_noise__seed2019__kmeans_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:21:56Z,unknown,local,cpu,x86_64,synthetic_correlated_noise,rho0.6_block10_noise3,correlated_noise,200,100,3,0.1,0.9,3.0,21019,2019,kmeans_oracle,nan,KMeans,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.2721660077083414,0.28546077356190647,nan,0.635,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.6328125,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__rho0.6_block10_noise3__correlated_noise__seed2019__gmm_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:21:56Z,unknown,local,cpu,x86_64,synthetic_correlated_noise,rho0.6_block10_noise3,correlated_noise,200,100,3,0.1,0.9,3.0,21019,2019,gmm_oracle,nan,GaussianMixtureDiag,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.39036914984348975,0.43794361457036457,nan,0.655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.6328125,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__rho0.6_block10_noise3__correlated_noise__seed2000__DIVI_p1,run_divi_misspec_robustness_tuned.py,2026-04-02T15:21:57Z,unknown,local,cpu,x86_64,synthetic_correlated_noise,rho0.6_block10_noise3,correlated_noise,1000,100,3,0.1,0.9,3.0,101000,2000,DIVI,1,DIVI,1000.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.49874205146289063,0.5751488272064137,0.23529411764705882,0.678,75,0.75,0.6325594186782837,0.6978394985198975,166145.5,152780.640625,13364.859375,161643.9375,4.501558780670166,1.2278052970000317,0.17750117100013085,1.0468062969998755,0.0017122199997174903,0.0027654999998958374,0.0034893543233329182,458.796875,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",informative_kw_llr,"[2 0 2 2 2 1 1 2 2 1 0 1 2 2 0 0 2 1 2 2 1 0 0 2 2 1 2 1 2 1 2 1 0 0 0 1 2
 2 1 2 1 2 2 2 0 1 0 1 1 2 0 0 2 0 1 2 1 2 0 1 1 2 1 0 0 0 2 2 0 1 1 1 2 2
 1 1 1 1 2 0 0 0 0 2 2 2 2 0 0 2 2 0 0 1 1 0 2 2 2 1 0 2 0 1 1 2 2 2 1 1 1
 1 1 1 2 1 2 2 2 0 2 1 2 1 0 1 1 1 1 1 1 2 0 1 0 2 2 0 1 1 1 0 2 2 2 2 1 1
 1 0 1 1 2 2 2 0 0 2 1 1 0 0 0 1 2 2 1 2 1 1 2 0 2 0 2 2 1 1 0 0 2 0 2 2 0
 1 1 0 0 1 1 0 0 2 0 0 2 0 0 0 2 2 2 2 0 0 2 1 1 1 1 0 2 0 0 2 1 0 0 2 1 2
 1 1 0 1 1 1 2 2 0 1 0 2 2 0 0 0 0 2 0 1 1 1 0 2 2 1 1 1 0 0 2 2 0 2 0 1 2
 0 1 0 2 2 1 2 0 0 2 1 1 2 2 1 1 2 2 1 2 1 0 0 0 1 0 1 2 1 1 0 1 0 0 2 0 0
 1 1 0 2 1 0 1 0 2 0 0 2 2 2 0 2 1 0 2 1 2 0 0 1 0 0 0 0 2 1 2 2 2 2 1 1 0
 1 1 1 1 2 2 1 2 1 1 1 0 1 2 0 0 0 2 1 0 0 1 1 2 2 2 0 1 0 2 2 1 0 2 2 1 1
 2 2 1 0 0 2 0 2 0 1 2 1 2 2 2 0 1 2 1 2 0 1 2 2 1 1 1 0 2 1 2 1 1 2 0 1 2
 2 2 1 2 0 2 0 0 1 0 0 1 1 2 2 2 2 2 0 2 0 2 1 2 2 0 2 2 2 1 1 2 2 1 2 0 0
 0 2 1 1 2 2 1 2 0 1 1 2 1 2 2 1 0 2 2 2 0 0 2 2 0 2 0 0 0 0 0 1 0 0 1 0 2
 2 2 0 2 2 2 0 2 2 2 1 1 1 1 2 2 1 1 2 0 2 0 1 2 0 1 1 2 2 0 2 0 0 1 1 1 1
 1 0 2 1 2 0 0 0 0 1 0 2 0 2 2 2 2 1 2 2 0 2 0 1 1 2 0 0 2 1 1 2 0 0 1 2 2
 2 2 2 1 1 2 2 2 2 2 2 2 2 2 1 2 0 1 1 0 0 0 0 0 1 1 0 1 0 0 2 1 0 2 1 0 0
 0 2 1 2 1 2 2 0 0 0 0 0 2 0 2 1 0 0 0 2 1 0 2 2 2 0 0 1 1 2 2 2 2 1 2 0 1
 1 0 2 0 2 1 2 2 2 1 2 0 0 2 0 1 2 0 2 0 2 0 0 2 2 2 1 1 2 2 2 1 0 0 2 1 2
 2 1 2 2 1 2 0 1 0 2 2 2 0 0 2 2 1 2 1 1 2 0 0 2 0 1 1 2 2 0 2 0 1 0 0 1 1
 0 1 0 2 2 0 0 2 2 1 0 0 1 0 2 2 1 0 2 1 1 2 0 1 2 2 1 0 0 1 2 1 1 2 2 0 2
 2 0 0 1 2 1 2 0 0 2 2 2 0 0 1 2 1 0 0 2 1 0 1 1 1 2 0 1 0 2 2 1 1 2 2 2 0
 2 2 0 2 1 2 2 1 0 1 0 0 0 2 0 0 2 1 1 2 0 2 1 2 0 2 0 2 0 1 0 1 0 0 2 0 2
 0 2 0 1 2 2 1 2 2 1 1 2 1 0 0 0 1 1 0 0 2 2 0 1 1 1 2 0 0 0 0 0 1 1 0 0 2
 2 0 2 0 0 0 2 0 2 0 0 1 0 0 2 0 1 0 2 2 0 2 0 1 1 1 2 0 1 0 0 2 1 2 1 0 1
 1 2 0 0 2 0 0 0 2 1 0 1 0 1 1 1 1 1 1 2 2 0 0 2 0 1 1 0 1 0 1 2 1 2 1 2 0
 0 2 0 2 1 2 2 0 2 2 2 0 0 0 2 1 2 0 2 0 1 1 0 0 2 0 1 0 2 2 0 1 0 1 0 1 0
 0 2 2 0 2 0 0 2 0 0 0 2 0 2 2 2 2 1 0 0 0 0 2 2 0 1 2 0 0 2 1 0 0 1 0 0 0
 1]"
misspec_tuned__rho0.6_block10_noise3__correlated_noise__seed2000__DIVI_p2,run_divi_misspec_robustness_tuned.py,2026-04-02T15:21:57Z,unknown,local,cpu,x86_64,synthetic_correlated_noise,rho0.6_block10_noise3,correlated_noise,1000,100,3,0.1,0.9,3.0,101000,2000,DIVI,2,DIVI,1000.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.49734864662775435,0.5707536912017692,0.18181818181818182,0.681,100,1.0,0.6732942461967468,0.6706552505493164,166396.203125,148395.484375,18000.71875,160150.09375,6.246108055114746,1.1513532409999243,3.151900000375463e-05,1.1480965410000863,0.0019197099995835742,0.0025997700004154467,0.0038269884700002877,462.99609375,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",noninformative_uniform,"[2 0 2 2 2 1 1 2 2 2 0 1 2 2 0 0 2 1 2 2 1 0 0 2 1 1 2 1 2 1 2 1 0 0 0 1 2
 2 1 2 1 2 2 2 0 1 0 1 1 2 0 0 2 0 1 2 1 2 0 1 1 2 1 0 0 0 2 2 0 1 1 1 2 2
 1 1 1 1 2 0 0 0 0 2 2 2 2 0 0 2 2 0 0 1 1 0 2 2 2 1 0 2 0 1 1 2 2 2 1 1 1
 1 1 1 2 1 2 2 2 0 2 1 2 1 0 1 1 1 1 1 1 2 0 1 0 2 2 0 1 1 1 0 2 1 2 2 1 1
 1 0 1 1 2 2 2 0 0 2 1 1 0 0 0 2 2 2 1 2 1 1 2 0 2 0 2 2 1 1 0 0 2 0 2 2 0
 1 1 0 0 1 1 0 0 2 0 0 2 0 0 0 1 2 2 2 0 0 2 1 1 1 1 0 2 0 0 2 1 0 0 2 1 2
 1 1 0 1 1 1 2 2 0 1 0 2 2 0 0 0 0 2 0 1 1 1 0 2 2 1 1 1 0 0 2 1 0 2 0 1 2
 0 1 0 2 2 1 2 0 0 2 1 1 2 2 1 1 2 2 1 2 1 0 0 0 1 0 1 2 1 1 0 1 0 0 2 0 0
 1 1 0 2 1 0 1 0 2 0 0 2 2 2 0 2 1 0 2 1 2 0 0 1 0 0 0 0 2 1 2 2 2 2 1 1 0
 1 1 1 1 2 2 1 2 1 1 1 0 1 2 0 0 0 2 1 0 0 1 1 2 1 2 0 1 0 2 2 1 0 2 2 1 1
 2 2 1 0 0 2 0 2 0 1 2 1 2 2 2 0 1 2 1 2 0 1 2 2 1 1 1 0 2 1 2 1 1 2 0 1 2
 2 2 1 2 0 1 0 0 1 0 0 1 1 2 2 2 2 1 0 2 0 2 1 2 2 0 2 2 2 1 1 2 2 1 2 0 0
 0 2 1 1 2 2 1 2 0 1 2 2 2 2 2 1 0 1 2 2 0 0 2 2 0 2 0 0 0 0 0 1 0 0 1 0 2
 2 2 0 2 2 2 0 2 1 2 1 1 1 1 2 2 2 1 2 0 1 0 1 2 0 1 1 2 2 0 2 0 0 1 1 1 1
 1 0 2 2 2 0 0 0 0 1 0 2 0 2 2 2 2 1 2 2 0 2 0 1 1 2 0 0 2 1 1 2 0 0 1 2 2
 2 2 2 1 1 2 2 2 2 2 2 2 2 2 1 2 0 1 1 0 0 0 0 0 1 1 0 1 0 0 2 1 0 2 1 0 0
 0 2 1 2 1 2 2 0 0 0 0 0 2 0 2 0 0 0 0 2 1 0 1 2 2 0 0 1 1 2 2 2 2 1 2 0 1
 1 0 2 0 2 1 2 2 2 1 2 0 0 2 0 1 2 0 2 0 2 0 0 2 2 2 1 1 2 2 2 1 0 0 2 2 2
 2 1 2 2 1 2 0 1 0 2 2 2 0 0 2 2 1 2 1 1 2 0 0 2 0 1 1 2 2 0 2 0 1 0 0 1 1
 0 1 0 2 2 0 0 2 2 1 0 0 1 0 2 2 1 0 1 1 1 2 0 1 2 2 1 0 0 1 2 1 1 2 2 0 2
 2 0 0 1 2 1 2 0 0 2 2 2 0 0 1 1 1 0 0 2 1 0 1 1 1 2 0 1 0 2 2 1 1 2 2 2 0
 2 2 0 2 1 2 2 1 0 1 0 0 0 2 0 0 2 1 1 2 0 2 1 2 0 2 0 2 0 1 0 1 0 0 2 0 2
 0 2 0 1 2 2 1 2 2 1 1 2 1 0 0 0 1 1 0 0 2 2 0 1 1 1 2 0 0 0 0 0 1 1 0 0 2
 2 0 2 0 0 0 2 0 2 0 0 1 0 0 2 0 1 0 2 2 0 2 0 2 1 1 2 0 1 0 0 2 1 2 1 0 1
 1 2 0 0 2 0 0 0 2 1 0 1 0 1 1 1 1 1 1 2 2 0 0 2 0 1 1 0 1 0 1 2 1 2 1 2 0
 0 2 0 2 1 2 2 0 2 2 2 0 0 0 2 1 2 0 2 0 1 1 0 0 2 0 1 0 1 2 0 1 0 1 0 1 0
 0 2 2 0 2 0 0 2 0 0 0 2 0 2 2 2 2 1 0 0 0 0 2 2 0 1 1 0 0 2 1 0 0 1 0 0 0
 1]"
